Dpttb.mid,pttb.int.mid,pttb.soc.mid,DPHC.presumptive.mid,PHC.presumptive.int.mid,PHC.presumptive.soc.mid,DDH.presumptive.mid,DH.presumptive.int.mid,DH.presumptive.soc.mid,Dpresumptive.mid,presumptive.int.mid,presumptive.soc.mid,DPHC.evaluated.mid,PHC.evaluated.int.mid,PHC.evaluated.soc.mid,DDH.evaluated.mid,DH.evaluated.int.mid,DH.evaluated.soc.mid,Dassessments.mid,assessments.int.mid,assessments.soc.mid,Dpassessphc.mid,passessphc.int.mid,passessphc.soc.mid,Dbacassess.mid,bacassess.int.mid,bacassess.soc.mid,Dpbacassessphc.mid,pbacassessphc.int.mid,pbacassessphc.soc.mid,Drefers.mid,refers.int.mid,refers.soc.mid,Ddx.mid,dx.int.mid,dx.soc.mid,Dpdxphc.mid,pdxphc.int.mid,pdxphc.soc.mid,Dpdxb.mid,pdxb.int.mid,pdxb.soc.mid,DPHC.treated.mid,PHC.treated.int.mid,PHC.treated.soc.mid,DDH.treated.mid,DH.treated.int.mid,DH.treated.soc.mid,Datt.mid,att.int.mid,att.soc.mid,Dpatt.phc.mid,patt.phc.int.mid,patt.phc.soc.mid,Dpatt.bac.mid,patt.bac.int.mid,patt.bac.soc.mid,Dpttbtx.mid,pttbtx.int.mid,pttbtx.soc.mid,Dpftbtx.mid,pftbtx.int.mid,pftbtx.soc.mid,Ddeaths.mid,deaths.int.mid,deaths.soc.mid,DLYL0.mid,LYL0.int.mid,LYL0.soc.mid,DLYL.mid,LYL.int.mid,LYL.soc.mid,DPHC.evaluated.cost.mid,PHC.evaluated.cost.int.mid,PHC.evaluated.cost.soc.mid,DDH.evaluated.cost.mid,DH.evaluated.cost.int.mid,DH.evaluated.cost.soc.mid,Dcost.assessments.mid,cost.assessments.int.mid,cost.assessments.soc.mid,DPHC.treated.cost.mid,PHC.treated.cost.int.mid,PHC.treated.cost.soc.mid,DDH.treated.cost.mid,DH.treated.cost.int.mid,DH.treated.cost.soc.mid,Dcost.mid,cost.int.mid,cost.soc.mid,Dpttb.lo,pttb.int.lo,pttb.soc.lo,DPHC.presumptive.lo,PHC.presumptive.int.lo,PHC.presumptive.soc.lo,DDH.presumptive.lo,DH.presumptive.int.lo,DH.presumptive.soc.lo,Dpresumptive.lo,presumptive.int.lo,presumptive.soc.lo,DPHC.evaluated.lo,PHC.evaluated.int.lo,PHC.evaluated.soc.lo,DDH.evaluated.lo,DH.evaluated.int.lo,DH.evaluated.soc.lo,Dassessments.lo,assessments.int.lo,assessments.soc.lo,Dpassessphc.lo,passessphc.int.lo,passessphc.soc.lo,Dbacassess.lo,bacassess.int.lo,bacassess.soc.lo,Dpbacassessphc.lo,pbacassessphc.int.lo,pbacassessphc.soc.lo,Drefers.lo,refers.int.lo,refers.soc.lo,Ddx.lo,dx.int.lo,dx.soc.lo,Dpdxphc.lo,pdxphc.int.lo,pdxphc.soc.lo,Dpdxb.lo,pdxb.int.lo,pdxb.soc.lo,DPHC.treated.lo,PHC.treated.int.lo,PHC.treated.soc.lo,DDH.treated.lo,DH.treated.int.lo,DH.treated.soc.lo,Datt.lo,att.int.lo,att.soc.lo,Dpatt.phc.lo,patt.phc.int.lo,patt.phc.soc.lo,Dpatt.bac.lo,patt.bac.int.lo,patt.bac.soc.lo,Dpttbtx.lo,pttbtx.int.lo,pttbtx.soc.lo,Dpftbtx.lo,pftbtx.int.lo,pftbtx.soc.lo,Ddeaths.lo,deaths.int.lo,deaths.soc.lo,DLYL0.lo,LYL0.int.lo,LYL0.soc.lo,DLYL.lo,LYL.int.lo,LYL.soc.lo,DPHC.evaluated.cost.lo,PHC.evaluated.cost.int.lo,PHC.evaluated.cost.soc.lo,DDH.evaluated.cost.lo,DH.evaluated.cost.int.lo,DH.evaluated.cost.soc.lo,Dcost.assessments.lo,cost.assessments.int.lo,cost.assessments.soc.lo,DPHC.treated.cost.lo,PHC.treated.cost.int.lo,PHC.treated.cost.soc.lo,DDH.treated.cost.lo,DH.treated.cost.int.lo,DH.treated.cost.soc.lo,Dcost.lo,cost.int.lo,cost.soc.lo,Dpttb.hi,pttb.int.hi,pttb.soc.hi,DPHC.presumptive.hi,PHC.presumptive.int.hi,PHC.presumptive.soc.hi,DDH.presumptive.hi,DH.presumptive.int.hi,DH.presumptive.soc.hi,Dpresumptive.hi,presumptive.int.hi,presumptive.soc.hi,DPHC.evaluated.hi,PHC.evaluated.int.hi,PHC.evaluated.soc.hi,DDH.evaluated.hi,DH.evaluated.int.hi,DH.evaluated.soc.hi,Dassessments.hi,assessments.int.hi,assessments.soc.hi,Dpassessphc.hi,passessphc.int.hi,passessphc.soc.hi,Dbacassess.hi,bacassess.int.hi,bacassess.soc.hi,Dpbacassessphc.hi,pbacassessphc.int.hi,pbacassessphc.soc.hi,Drefers.hi,refers.int.hi,refers.soc.hi,Ddx.hi,dx.int.hi,dx.soc.hi,Dpdxphc.hi,pdxphc.int.hi,pdxphc.soc.hi,Dpdxb.hi,pdxb.int.hi,pdxb.soc.hi,DPHC.treated.hi,PHC.treated.int.hi,PHC.treated.soc.hi,DDH.treated.hi,DH.treated.int.hi,DH.treated.soc.hi,Datt.hi,att.int.hi,att.soc.hi,Dpatt.phc.hi,patt.phc.int.hi,patt.phc.soc.hi,Dpatt.bac.hi,patt.bac.int.hi,patt.bac.soc.hi,Dpttbtx.hi,pttbtx.int.hi,pttbtx.soc.hi,Dpftbtx.hi,pftbtx.int.hi,pftbtx.soc.hi,Ddeaths.hi,deaths.int.hi,deaths.soc.hi,DLYL0.hi,LYL0.int.hi,LYL0.soc.hi,DLYL.hi,LYL.int.hi,LYL.soc.hi,DPHC.evaluated.cost.hi,PHC.evaluated.cost.int.hi,PHC.evaluated.cost.soc.hi,DDH.evaluated.cost.hi,DH.evaluated.cost.int.hi,DH.evaluated.cost.soc.hi,Dcost.assessments.hi,cost.assessments.int.hi,cost.assessments.soc.hi,DPHC.treated.cost.hi,PHC.treated.cost.int.hi,PHC.treated.cost.soc.hi,DDH.treated.cost.hi,DH.treated.cost.int.hi,DH.treated.cost.soc.hi,Dcost.hi,cost.int.hi,cost.soc.hi,ICER,DICER,iso3
0,0.274559848124708,0.274559848124708,0,0.805427423168715,0.805427423168715,0,0.194572576831285,0.194572576831285,0,1,1,0.0829602984505474,0.9149429248153,0.831982626364752,-0.533425961092758,0.552407779810856,1.08583374090361,-0.450465662642211,1.46735070462616,1.91781636726837,0.193197579018357,0.628587376113899,0.435389797095542,0.479169519051596,0.604201874507112,0.125032355455516,0.580701883397118,0.917514293916556,0.336812410519438,-0.321105620277943,0.154288350359623,0.475393970637566,0.286834955577254,0.691332215698635,0.404497260121381,0.342919368446147,0.79496082401376,0.452041455567613,0.0867142350325497,0.156191633605035,0.0694773985724855,0.357539981593023,0.53190296113079,0.174362979537767,-0.0834536767671045,0.131701042003494,0.215154718770598,0.274086304825918,0.663604003134283,0.389517698308365,-0.241939710565976,0.206745775820122,0.448685486386098,0.0944777253826199,0.153712371694662,0.0592346463120421,0.0362361415801531,0.847659138742292,0.811422997162139,0.212414063994231,0.64514093670848,0.432726872714249,-0.0751456003226978,0.118120942633424,0.193266542956121,-4.42191343022084,6.95707943428558,11.3789928645064,-1.90048926632806,2.98681535842788,4.88730462475594,5.15510095050877,8.62318208147256,3.46808113096379,-2.57375708660073,2.74285313807485,5.31661022467558,2.58134386390804,11.3660352195474,8.78469135563936,84.1488721427685,117.23462346196,33.0857513191913,-16.2446564420898,27.7940527110721,44.0387091531618,69.8410529592927,158.729448138505,88.888395179212,0,0.165980842157753,0.165980842157753,0,0.604192796101515,0.604192796101515,0,0.0488319784715809,0.0488319784715809,0,1,1,0.0127815728602913,0.68093817948164,0.621827509633968,-0.844860006654626,0.248627258324555,0.777223076145668,-0.79136906420005,1.19546092978115,1.62132155311717,0.0952444480990409,0.455798964623178,0.334290083195073,0.260964219999356,0.385328446192845,0.057136159657786,0.298869495460491,0.782078050210393,0.0884829577097283,-0.503911192486655,0.0405102579136946,0.291059475157154,0.100983698701378,0.494916808164384,0.31323633285764,0.202410136750049,0.605960730246951,0.294708809642935,0.035213001658448,0.114432234576689,0.0333884286587858,0.139689615854632,0.307142762476142,0.109949701377051,-0.143711026552091,0.0519574425346898,0.142035783224183,0.0962737293925151,0.475621292016015,0.301298510683303,-0.491893535787166,0.0676677978133259,0.291419440665027,0.0462894446017158,0.112910515325666,0.0272135163161183,-0.00943784353654503,0.774754438247124,0.743862034589225,0.106355613070468,0.471693218967524,0.291399424305827,-0.125930025665711,0.069808478854031,0.162569014646465,-7.42380486841298,4.10876789128805,9.5728741972783,-3.18510538113502,1.7651001567329,4.11097459710182,2.64386024787094,5.69629223370716,1.41833064069027,-5.4509873549863,0.913278394626441,2.31628927470543,-0.190860805516489,8.61827247896151,5.08387570641545,37.837713399057,66.5372228693694,19.9151463252245,-30.4082364269019,10.9225932442885,26.3484315408183,30.7696010269453,113.819191829961,66.4166285734578,0,0.401534576811534,0.401534576811534,0,0.951168021528419,0.951168021528419,0,0.395807203898485,0.395807203898485,0,1,1,0.148107872096812,1.09912917776527,0.988457743972257,-0.249939547920243,0.903247813461486,1.35395359680196,-0.145316535574049,1.78241439964907,2.19822365155748,0.316682838536509,0.800519823846647,0.53899873475524,0.694166601995751,0.823855210867815,0.220529542406969,0.82286287842327,0.981622800018754,0.657548780900227,-0.151418557141882,0.317537542117486,0.648452075447378,0.474592222745492,0.866901698472663,0.502583799811995,0.457969959000054,0.932976877887735,0.592668942989638,0.138813006583834,0.201381420152443,0.114352884343561,0.571456617537698,0.768885372180912,0.248948961456115,-0.0361909043584629,0.228933077263742,0.301159142121256,0.453537635212076,0.831778944222316,0.483959516592827,0.0701328624381965,0.397145685607907,0.589632125543374,0.143628910023133,0.197991188920074,0.103694155143399,0.0994078041146893,0.909821870474552,0.86434116124022,0.301610767871923,0.790698603979033,0.609375284568379,-0.026378818312881,0.169681006408845,0.22682614908087,-1.55124581675708,9.98591489137908,13.3222766512248,-0.667228595512249,4.28954415867706,5.73733228175244,8.05239300113688,11.526259240424,6.66375590922067,-0.842995902789642,5.52554006064691,10.0020935576145,5.25606240530681,14.0243721266961,13.6306151751854,134.597831230285,176.372777418534,51.3761548730205,-5.82869643303075,51.6615991691183,67.7482667466577,113.594604969556,207.225947273093,116.751323739488,36.7489857463035,15.7943058048074,NGA
