costperATT.soc,costperATT.int,DcostperATT,DcostperLYS0,DcostperLYS,Dcostperdeaths,DcostperDATT,DcostperDLYS0,DcostperDLYS,DcostperDdeaths,DcostPerOPD,DdeathsPer100kOPD,DLYS0Per100kOPD,DLYSPer100kOPD,attPC,DattPC,ICER,iso3
212 (177 - 251),222 (186 - 261),9 (-21 - 32),-14 (-33 - -3),-33 (-77 - -8),-840 (-1948 - -203),243 (176 - 333),16 (11 - 22),37 (25 - 52),935 (640 - 1316),63 (25 - 106),7045 (2081 - 12142),414395 (122338 - 714940),178197 (52645 - 307050),172 (120 - 237),72 (20 - 137),35,NGA
