costperATT.soc.mid,costperATT.int.mid,DcostperATT.mid,Ddeaths.mid,DLYL.mid,DLYL0.mid,Dcost.mid,attPC.mid,DcostperLYS0.mid,DcostperLYS.mid,Dcostperdeaths.mid,DcostperDATT.mid,DcostperDLYS0.mid,DcostperDLYS.mid,DcostperDdeaths.mid,perATT.DH.presumptive.cost.soc.mid,perATT.DH.evaluated.cost.soc.mid,perATT.DH.treated.cost.soc.mid,perATT.PHC.presumptive.cost.soc.mid,perATT.PHC.evaluated.cost.soc.mid,perATT.PHC.treated.cost.soc.mid,perATT.DH.presumptive.cost.int.mid,perATT.DH.evaluated.cost.int.mid,perATT.DH.treated.cost.int.mid,perATT.PHC.presumptive.cost.int.mid,perATT.PHC.evaluated.cost.int.mid,perATT.PHC.treated.cost.int.mid,costperATT.soc.lo,costperATT.int.lo,DcostperATT.lo,Ddeaths.lo,DLYL.lo,DLYL0.lo,Dcost.lo,attPC.lo,DcostperLYS0.lo,DcostperLYS.lo,Dcostperdeaths.lo,DcostperDATT.lo,DcostperDLYS0.lo,DcostperDLYS.lo,DcostperDdeaths.lo,perATT.DH.presumptive.cost.soc.lo,perATT.DH.evaluated.cost.soc.lo,perATT.DH.treated.cost.soc.lo,perATT.PHC.presumptive.cost.soc.lo,perATT.PHC.evaluated.cost.soc.lo,perATT.PHC.treated.cost.soc.lo,perATT.DH.presumptive.cost.int.lo,perATT.DH.evaluated.cost.int.lo,perATT.DH.treated.cost.int.lo,perATT.PHC.presumptive.cost.int.lo,perATT.PHC.evaluated.cost.int.lo,perATT.PHC.treated.cost.int.lo,costperATT.soc.hi,costperATT.int.hi,DcostperATT.hi,Ddeaths.hi,DLYL.hi,DLYL0.hi,Dcost.hi,attPC.hi,DcostperLYS0.hi,DcostperLYS.hi,Dcostperdeaths.hi,DcostperDATT.hi,DcostperDLYS0.hi,DcostperDLYS.hi,DcostperDdeaths.hi,perATT.DH.presumptive.cost.soc.hi,perATT.DH.evaluated.cost.soc.hi,perATT.DH.treated.cost.soc.hi,perATT.PHC.presumptive.cost.soc.hi,perATT.PHC.evaluated.cost.soc.hi,perATT.PHC.treated.cost.soc.hi,perATT.DH.presumptive.cost.int.hi,perATT.DH.evaluated.cost.int.hi,perATT.DH.treated.cost.int.hi,perATT.PHC.presumptive.cost.int.hi,perATT.PHC.evaluated.cost.int.hi,perATT.PHC.treated.cost.int.hi,ICER,iso3
234.627776215919,238.155137301217,3.52736108529868,-0.0233246734275063,-0.593696208675118,-1.32927132895172,35.7717067017681,172.320320561332,-30.9868430726411,-69.378785765041,-1765.93778254634,248.179095124399,28.0316657958924,62.762215929236,1597.52245882656,0,16.2133807090517,124.129818472393,0,8.92630458150096,77.5359249655224,0,5.41171336737032,49.3339007119036,0,12.4529228767314,167.351359396144,190.490906282831,191.125560887125,-35.3552593935996,-0.0424137606300402,-1.07958162672552,-2.41715692756696,13.2274464276473,122.326302779732,-76.6357580764646,-171.585592926146,-4367.46590687061,163.530116449252,17.6818363662435,39.5892003038294,1007.68648263884,0,8.07789011905582,74.7230909235426,0,3.63652342111387,38.8426877151261,0,1.51419706051026,14.8120022650151,0,8.94603107894855,107.299314870463,287.671398030256,289.529364231816,36.7987385489816,-0.00724747481630494,-0.184474107827569,-0.413033027474364,64.4744061161465,239.161937233252,-6.93678034904591,-15.5312819898236,-395.326573890997,348.351216906791,42.6667207931863,95.529747069358,2431.57310763833,0,27.8244157036455,183.474500030058,0,17.2641875337686,125.000313003451,0,12.6916818758195,101.550815626838,0,16.440438042074,233.232204353097,60.2525436057536,NGA
