costperATT.soc.mid,costperATT.int.mid,DcostperATT.mid,Ddeaths.mid,DLYL.mid,DLYL0.mid,Dcost.mid,attPC.mid,DcostperLYS0.mid,DcostperLYS.mid,Dcostperdeaths.mid,DcostperDATT.mid,DcostperDLYS0.mid,DcostperDLYS.mid,DcostperDdeaths.mid,perATT.DH.presumptive.cost.soc.mid,perATT.DH.evaluated.cost.soc.mid,perATT.DH.treated.cost.soc.mid,perATT.PHC.presumptive.cost.soc.mid,perATT.PHC.evaluated.cost.soc.mid,perATT.PHC.treated.cost.soc.mid,perATT.DH.presumptive.cost.int.mid,perATT.DH.evaluated.cost.int.mid,perATT.DH.treated.cost.int.mid,perATT.PHC.presumptive.cost.int.mid,perATT.PHC.evaluated.cost.int.mid,perATT.PHC.treated.cost.int.mid,costperATT.soc.lo,costperATT.int.lo,DcostperATT.lo,Ddeaths.lo,DLYL.lo,DLYL0.lo,Dcost.lo,attPC.lo,DcostperLYS0.lo,DcostperLYS.lo,Dcostperdeaths.lo,DcostperDATT.lo,DcostperDLYS0.lo,DcostperDLYS.lo,DcostperDdeaths.lo,perATT.DH.presumptive.cost.soc.lo,perATT.DH.evaluated.cost.soc.lo,perATT.DH.treated.cost.soc.lo,perATT.PHC.presumptive.cost.soc.lo,perATT.PHC.evaluated.cost.soc.lo,perATT.PHC.treated.cost.soc.lo,perATT.DH.presumptive.cost.int.lo,perATT.DH.evaluated.cost.int.lo,perATT.DH.treated.cost.int.lo,perATT.PHC.presumptive.cost.int.lo,perATT.PHC.evaluated.cost.int.lo,perATT.PHC.treated.cost.int.lo,costperATT.soc.hi,costperATT.int.hi,DcostperATT.hi,Ddeaths.hi,DLYL.hi,DLYL0.hi,Dcost.hi,attPC.hi,DcostperLYS0.hi,DcostperLYS.hi,Dcostperdeaths.hi,DcostperDATT.hi,DcostperDLYS0.hi,DcostperDLYS.hi,DcostperDdeaths.hi,perATT.DH.presumptive.cost.soc.hi,perATT.DH.evaluated.cost.soc.hi,perATT.DH.treated.cost.soc.hi,perATT.PHC.presumptive.cost.soc.hi,perATT.PHC.evaluated.cost.soc.hi,perATT.PHC.treated.cost.soc.hi,perATT.DH.presumptive.cost.int.hi,perATT.DH.evaluated.cost.int.hi,perATT.DH.treated.cost.int.hi,perATT.PHC.presumptive.cost.int.hi,perATT.PHC.evaluated.cost.int.hi,perATT.PHC.treated.cost.int.hi,ICER,iso3
217.910964971477,221.799110017106,3.88814504562906,-0.0720017789839655,-4.29719090581555,-4.23529658810052,61.7231300665961,173.936385311005,-14.2493597952009,-14.0611182669771,-839.191897687789,232.036053041182,15.2018200947016,15.1072462136767,901.626625861356,0,14.1881810735116,103.650640188826,0,9.32661472232742,82.914442361037,0,4.45753704492193,38.305419128262,0,13.3177439979277,162.12264785945,182.091428575875,185.89295052368,-27.623397175816,-0.122972974786915,-7.33924017395595,-7.2285604504586,24.2679989572814,121.839683544697,-33.1521909383534,-32.6671760051198,-1949.63365667865,170.633571123038,10.5553878189896,10.4035825179877,620.903827864507,0,6.50788298609833,68.9133292709476,0,3.65000812193249,54.002309789898,0,1.16526237395409,12.1973310412692,0,10.2270331414806,114.849031362247,256.766566173509,261.031295090642,27.6529790995926,-0.0231512651146342,-1.3817076093479,-1.36133116726725,104.552135669943,241.09253514615,-3.36947340630653,-3.32245434536869,-198.289831159383,305.39937047152,20.9214237138285,20.611789193569,1230.14728698463,0,26.2702818060563,146.079936654264,0,18.6561037313138,119.729864644661,0,10.1728469065942,79.7653424249243,0,17.0318138989772,211.596291025764,14.363599714191,NGA
