Dpttb.mid,pttb.int.mid,pttb.soc.mid,DPHC.presumptive.mid,PHC.presumptive.int.mid,PHC.presumptive.soc.mid,DDH.presumptive.mid,DH.presumptive.int.mid,DH.presumptive.soc.mid,Dpresumptive.mid,presumptive.int.mid,presumptive.soc.mid,DPHC.evaluated.mid,PHC.evaluated.int.mid,PHC.evaluated.soc.mid,DDH.evaluated.mid,DH.evaluated.int.mid,DH.evaluated.soc.mid,Dassessments.mid,assessments.int.mid,assessments.soc.mid,Dpassessphc.mid,passessphc.int.mid,passessphc.soc.mid,Dbacassess.mid,bacassess.int.mid,bacassess.soc.mid,Dpbacassessphc.mid,pbacassessphc.int.mid,pbacassessphc.soc.mid,Drefers.mid,refers.int.mid,refers.soc.mid,Ddx.mid,dx.int.mid,dx.soc.mid,Dpdxphc.mid,pdxphc.int.mid,pdxphc.soc.mid,Dpdxb.mid,pdxb.int.mid,pdxb.soc.mid,DPHC.treated.mid,PHC.treated.int.mid,PHC.treated.soc.mid,DDH.treated.mid,DH.treated.int.mid,DH.treated.soc.mid,Datt.mid,att.int.mid,att.soc.mid,Dpatt.phc.mid,patt.phc.int.mid,patt.phc.soc.mid,Dpatt.bac.mid,patt.bac.int.mid,patt.bac.soc.mid,Dpttbtx.mid,pttbtx.int.mid,pttbtx.soc.mid,Dpftbtx.mid,pftbtx.int.mid,pftbtx.soc.mid,Ddeaths.mid,deaths.int.mid,deaths.soc.mid,DLYL.mid,LYL.int.mid,LYL.soc.mid,DPHC.evaluated.cost.mid,PHC.evaluated.cost.int.mid,PHC.evaluated.cost.soc.mid,DDH.evaluated.cost.mid,DH.evaluated.cost.int.mid,DH.evaluated.cost.soc.mid,Dcost.assessments.mid,cost.assessments.int.mid,cost.assessments.soc.mid,DPHC.treated.cost.mid,PHC.treated.cost.int.mid,PHC.treated.cost.soc.mid,DDH.treated.cost.mid,DH.treated.cost.int.mid,DH.treated.cost.soc.mid,Dcost.mid,cost.int.mid,cost.soc.mid,Dpttb.lo,pttb.int.lo,pttb.soc.lo,DPHC.presumptive.lo,PHC.presumptive.int.lo,PHC.presumptive.soc.lo,DDH.presumptive.lo,DH.presumptive.int.lo,DH.presumptive.soc.lo,Dpresumptive.lo,presumptive.int.lo,presumptive.soc.lo,DPHC.evaluated.lo,PHC.evaluated.int.lo,PHC.evaluated.soc.lo,DDH.evaluated.lo,DH.evaluated.int.lo,DH.evaluated.soc.lo,Dassessments.lo,assessments.int.lo,assessments.soc.lo,Dpassessphc.lo,passessphc.int.lo,passessphc.soc.lo,Dbacassess.lo,bacassess.int.lo,bacassess.soc.lo,Dpbacassessphc.lo,pbacassessphc.int.lo,pbacassessphc.soc.lo,Drefers.lo,refers.int.lo,refers.soc.lo,Ddx.lo,dx.int.lo,dx.soc.lo,Dpdxphc.lo,pdxphc.int.lo,pdxphc.soc.lo,Dpdxb.lo,pdxb.int.lo,pdxb.soc.lo,DPHC.treated.lo,PHC.treated.int.lo,PHC.treated.soc.lo,DDH.treated.lo,DH.treated.int.lo,DH.treated.soc.lo,Datt.lo,att.int.lo,att.soc.lo,Dpatt.phc.lo,patt.phc.int.lo,patt.phc.soc.lo,Dpatt.bac.lo,patt.bac.int.lo,patt.bac.soc.lo,Dpttbtx.lo,pttbtx.int.lo,pttbtx.soc.lo,Dpftbtx.lo,pftbtx.int.lo,pftbtx.soc.lo,Ddeaths.lo,deaths.int.lo,deaths.soc.lo,DLYL.lo,LYL.int.lo,LYL.soc.lo,DPHC.evaluated.cost.lo,PHC.evaluated.cost.int.lo,PHC.evaluated.cost.soc.lo,DDH.evaluated.cost.lo,DH.evaluated.cost.int.lo,DH.evaluated.cost.soc.lo,Dcost.assessments.lo,cost.assessments.int.lo,cost.assessments.soc.lo,DPHC.treated.cost.lo,PHC.treated.cost.int.lo,PHC.treated.cost.soc.lo,DDH.treated.cost.lo,DH.treated.cost.int.lo,DH.treated.cost.soc.lo,Dcost.lo,cost.int.lo,cost.soc.lo,Dpttb.hi,pttb.int.hi,pttb.soc.hi,DPHC.presumptive.hi,PHC.presumptive.int.hi,PHC.presumptive.soc.hi,DDH.presumptive.hi,DH.presumptive.int.hi,DH.presumptive.soc.hi,Dpresumptive.hi,presumptive.int.hi,presumptive.soc.hi,DPHC.evaluated.hi,PHC.evaluated.int.hi,PHC.evaluated.soc.hi,DDH.evaluated.hi,DH.evaluated.int.hi,DH.evaluated.soc.hi,Dassessments.hi,assessments.int.hi,assessments.soc.hi,Dpassessphc.hi,passessphc.int.hi,passessphc.soc.hi,Dbacassess.hi,bacassess.int.hi,bacassess.soc.hi,Dpbacassessphc.hi,pbacassessphc.int.hi,pbacassessphc.soc.hi,Drefers.hi,refers.int.hi,refers.soc.hi,Ddx.hi,dx.int.hi,dx.soc.hi,Dpdxphc.hi,pdxphc.int.hi,pdxphc.soc.hi,Dpdxb.hi,pdxb.int.hi,pdxb.soc.hi,DPHC.treated.hi,PHC.treated.int.hi,PHC.treated.soc.hi,DDH.treated.hi,DH.treated.int.hi,DH.treated.soc.hi,Datt.hi,att.int.hi,att.soc.hi,Dpatt.phc.hi,patt.phc.int.hi,patt.phc.soc.hi,Dpatt.bac.hi,patt.bac.int.hi,patt.bac.soc.hi,Dpttbtx.hi,pttbtx.int.hi,pttbtx.soc.hi,Dpftbtx.hi,pftbtx.int.hi,pftbtx.soc.hi,Ddeaths.hi,deaths.int.hi,deaths.soc.hi,DLYL.hi,LYL.int.hi,LYL.soc.hi,DPHC.evaluated.cost.hi,PHC.evaluated.cost.int.hi,PHC.evaluated.cost.soc.hi,DDH.evaluated.cost.hi,DH.evaluated.cost.int.hi,DH.evaluated.cost.soc.hi,Dcost.assessments.hi,cost.assessments.int.hi,cost.assessments.soc.hi,DPHC.treated.cost.hi,PHC.treated.cost.int.hi,PHC.treated.cost.soc.hi,DDH.treated.cost.hi,DH.treated.cost.int.hi,DH.treated.cost.soc.hi,Dcost.hi,cost.int.hi,cost.soc.hi,ICER,iso3
0,0.411639765834232,0.411639765834232,0,0.66534776720507,0.66534776720507,0,0.33465223279493,0.33465223279493,0,1,1,0.0950291748205894,0.774433253157548,0.679404078336959,-0.335965121207233,0.762081150251328,1.09804627145856,-0.240935946386644,1.53651440340888,1.77745034979552,0.122302203359323,0.505370501028486,0.383068297669162,0.355541627648167,0.451531455676643,0.095989828028476,0.647401304931606,0.876304066025856,0.22890276109425,-0.207740763256242,0.147936831234157,0.3556775944904,0.134494119946118,0.59955642130398,0.465062301357862,0.234156373055916,0.68643711266197,0.452280739606054,0.0579725177593175,0.0784917378355151,0.0205192200761977,0.194336578297433,0.395747311704243,0.20141073340681,-0.0661650981954719,0.180111604490706,0.246276702686178,0.128171480101961,0.575858916194949,0.447687436092989,-0.13239993915998,0.31620089448909,0.44860083364907,0.0609088596038529,0.0768390924487027,0.0159302328448498,-0.00211665417690164,0.779169395215103,0.781286049392004,0.155152953218078,0.443581750361421,0.288428797143343,-0.032899732798768,0.142429447915212,0.17532918071398,-0.832295864878077,3.60183102424013,4.43412688911821,6.54635099947144,8.3946724651935,1.84832146572206,-5.46139787044688,13.5385041275394,18.9999019979863,1.08495312902456,21.9331765927329,20.8482234637083,69.6300039254093,137.890385285047,68.2603813596378,-22.3113731270865,60.7455517484097,83.0569248754961,47.6714253169124,221.945246046902,174.27382072999,0,0.24510408534981,0.24510408534981,0,0.439733710913327,0.439733710913327,0,0.176030080010309,0.176030080010309,0,1,1,0.0482691893888725,0.503150408203126,0.446514247388012,-0.556694129809804,0.514096562484375,0.823432616325295,-0.438766139861396,1.3526785657467,1.51621153781344,0.0616852185194223,0.319832409199643,0.256419907774013,0.224765906877562,0.313154584776127,0.0476492124660321,0.495901871849366,0.750429366131958,0.0950230499215794,-0.326894816703124,0.0714531014342437,0.188637780057427,0.0500751080161334,0.475553793672729,0.354681695131283,0.147537159170191,0.521464554101707,0.304526671170034,0.0383154351685985,0.0574205842094341,0.0109727917244368,0.0985123787504481,0.257279242385123,0.121228124764841,-0.0995497226322565,0.109301382480701,0.165595133908609,0.0465633241798911,0.457514227268278,0.342148745325238,-0.374769635438108,0.186649898662165,0.300565768724534,0.0409712521382822,0.0563557066548235,0.00880621149960138,-0.0392326529332777,0.719817586788037,0.725199644178816,0.0716932704431628,0.267452358109823,0.161806269870128,-0.0599831391121655,0.112026450339271,0.143220830373587,-1.51644949007476,2.83364748490277,3.62142205136644,3.80575412048078,5.31603778214896,0.343236443577958,-14.2824824445806,5.17910338150257,7.67539314802641,-7.48393286602755,13.4599577096297,9.01760600523909,19.9478786268302,41.2619345015933,18.4770523754201,-51.9737323947945,18.1906454127948,26.6723827037557,-9.23178954533172,111.406621426002,88.0696447673359,0,0.56645211329411,0.56645211329411,0,0.823969919989691,0.823969919989691,0,0.560266289086673,0.560266289086673,0,1,1,0.135599941932801,0.961587488559082,0.842940773765679,-0.159496047479968,1.06184106029726,1.36940829406876,-0.0838205219761799,1.70987699466837,2.03530763913714,0.184635847286504,0.634671166921189,0.489195314584819,0.475730560036657,0.571334536604853,0.163242052403654,0.742289826411475,0.958802515667437,0.433088758527235,-0.102049210504105,0.239458756813453,0.513433559041426,0.244719643904379,0.708808130937428,0.569214694160042,0.337497824503326,0.814931138722806,0.586936311440828,0.0797684993425369,0.101694745057407,0.0316009687582684,0.313117772279392,0.520479504544924,0.287668474966713,-0.0350077257767127,0.265095179352023,0.327006255697838,0.233773755738294,0.678532946343048,0.547728002237046,0.163424465208585,0.481433876849096,0.584459612921033,0.0830737535133652,0.0992727198603573,0.0256235997520062,0.046109531245981,0.831169123477979,0.831640235439554,0.241021680676031,0.640391373742404,0.467107709047365,-0.0103640263104573,0.179302991115688,0.210371230426723,-0.262982896870034,4.53465495930754,5.31929621276511,9.10507546962346,11.9915337906121,6.61007956421697,0.721496476957559,27.2219135389594,34.7415221028701,7.27150417198639,34.5256745365701,36.7120128376026,165.964637501503,304.186676896534,154.101342933095,-6.05996435150885,135.276826580198,186.281645243038,147.013370921261,386.779546700652,295.561003696947,57.2770180996823,NGA
