costperATT.soc.mid,costperATT.int.mid,DcostperATT.mid,Ddeaths.mid,DLYL.mid,DLYL0.mid,Dcost.mid,attPC.mid,DcostperLYS0.mid,DcostperLYS.mid,Dcostperdeaths.mid,DcostperDATT.mid,DcostperDLYS0.mid,DcostperDLYS.mid,DcostperDdeaths.mid,perATT.DH.presumptive.cost.soc.mid,perATT.DH.evaluated.cost.soc.mid,perATT.DH.treated.cost.soc.mid,perATT.PHC.presumptive.cost.soc.mid,perATT.PHC.evaluated.cost.soc.mid,perATT.PHC.treated.cost.soc.mid,perATT.DH.presumptive.cost.int.mid,perATT.DH.evaluated.cost.int.mid,perATT.DH.treated.cost.int.mid,perATT.PHC.presumptive.cost.int.mid,perATT.PHC.evaluated.cost.int.mid,perATT.PHC.treated.cost.int.mid,costperATT.soc.lo,costperATT.int.lo,DcostperATT.lo,Ddeaths.lo,DLYL.lo,DLYL0.lo,Dcost.lo,attPC.lo,DcostperLYS0.lo,DcostperLYS.lo,Dcostperdeaths.lo,DcostperDATT.lo,DcostperDLYS0.lo,DcostperDLYS.lo,DcostperDdeaths.lo,perATT.DH.presumptive.cost.soc.lo,perATT.DH.evaluated.cost.soc.lo,perATT.DH.treated.cost.soc.lo,perATT.PHC.presumptive.cost.soc.lo,perATT.PHC.evaluated.cost.soc.lo,perATT.PHC.treated.cost.soc.lo,perATT.DH.presumptive.cost.int.lo,perATT.DH.evaluated.cost.int.lo,perATT.DH.treated.cost.int.lo,perATT.PHC.presumptive.cost.int.lo,perATT.PHC.evaluated.cost.int.lo,perATT.PHC.treated.cost.int.lo,costperATT.soc.hi,costperATT.int.hi,DcostperATT.hi,Ddeaths.hi,DLYL.hi,DLYL0.hi,Dcost.hi,attPC.hi,DcostperLYS0.hi,DcostperLYS.hi,Dcostperdeaths.hi,DcostperDATT.hi,DcostperDLYS0.hi,DcostperDLYS.hi,DcostperDdeaths.hi,perATT.DH.presumptive.cost.soc.hi,perATT.DH.evaluated.cost.soc.hi,perATT.DH.treated.cost.soc.hi,perATT.PHC.presumptive.cost.soc.hi,perATT.PHC.evaluated.cost.soc.hi,perATT.PHC.treated.cost.soc.hi,perATT.DH.presumptive.cost.int.hi,perATT.DH.evaluated.cost.int.hi,perATT.DH.treated.cost.int.hi,perATT.PHC.presumptive.cost.int.hi,perATT.PHC.evaluated.cost.int.hi,perATT.PHC.treated.cost.int.hi,ICER,iso3,age
188.72077061505,201.728755341719,13.0079847266693,-0.0223285696666422,-0.563065641787773,-1.33260771977219,14.1845259543167,128.679504443591,-3.90293253325397,-9.23707226576725,-232.933775034164,357.099436743242,10.8160931785701,25.598452822967,645.523178722509,0,9.61409347313939,77.1862181476052,0,6.7700587110324,89.1528095643552,0,5.35822255407386,40.5846633940689,0,12.6633580989323,138.379661613074,146.493968867186,157.943062616407,-10.9903654337649,-0.0490278123582507,-1.23634773938031,-2.92606477743868,3.45482462923657,102.858755295176,-9.30148387107373,-22.013826261133,-555.128671338374,136.199702782677,5.38219233967865,12.7380371467558,321.218562954782,0,3.05347743391184,45.4055472559293,0,2.43936405633339,49.5941187783608,0,1.32275868050373,16.9600540031613,0,8.20372592320672,84.6684018794407,235.187253467607,254.567157713685,34.6650544536811,-0.00093699429175996,-0.0236284410563703,-0.0559214425833658,29.3700523217827,164.520038974427,-0.538313624156899,-1.27402710798045,-32.1274896654816,548.863796295851,24.9616088319743,59.0766513861634,1489.7520586425,0,22.0992325624797,121.201928953861,0,13.5907968950786,137.23869545911,0,13.7968235170912,81.4008531131363,0,16.820015541079,198.236940699199,25.1916027219842,NGA,0-4
221.838397153586,235.270098841966,13.4317016883802,-0.0110279565089981,-0.280700863365795,-0.628482385826266,20.1154030875827,130.335793816633,-13.5775289105277,-30.3997560285146,-773.782319176814,287.214208049585,34.7468159908401,77.7972734103477,1980.21834743103,0,13.6625166638919,123.570803965968,0,5.47122475698889,72.5939861138151,0,7.81994069524549,76.2752107514516,0,10.1760500648935,136.175767338766,176.042808408028,189.827115382203,-14.036274080686,-0.0241004272664754,-0.613441913346721,-1.37348148004648,4.42936805916185,103.604374255876,-32.3410355713324,-72.4107897362452,-1843.11310797958,166.058306843372,18.4806813888703,41.377794822941,1053.21259849868,0,6.34410636629785,77.0576403612757,0,1.71867690646629,33.0529890359767,0,2.87496829354379,34.3179704994459,0,5.41783334744697,71.9109415810657,274.462651713428,289.327903686383,37.3902066625451,-0.00207143177368773,-0.0527253337282442,-0.118050736067137,40.6293382185025,170.798338257725,-2.59601544760743,-5.8124152615377,-147.946718943162,539.876031614243,63.1025114323632,141.284983811965,3596.20723062173,0,25.0369508951292,185.475687922402,0,11.6321402304572,124.785011313308,0,16.3077860638776,136.555950854314,0,14.5205979276359,204.850243463846,71.6613509712269,NGA,5-14
