costperATT.soc.mid,costperATT.int.mid,DcostperATT.mid,Ddeaths.mid,DLYL.mid,DLYL0.mid,Dcost.mid,attPC.mid,DcostperLYS0.mid,DcostperLYS.mid,Dcostperdeaths.mid,DcostperDATT.mid,DcostperDLYS0.mid,DcostperDLYS.mid,DcostperDdeaths.mid,perATT.DH.presumptive.cost.soc.mid,perATT.DH.evaluated.cost.soc.mid,perATT.DH.treated.cost.soc.mid,perATT.PHC.presumptive.cost.soc.mid,perATT.PHC.evaluated.cost.soc.mid,perATT.PHC.treated.cost.soc.mid,perATT.DH.presumptive.cost.int.mid,perATT.DH.evaluated.cost.int.mid,perATT.DH.treated.cost.int.mid,perATT.PHC.presumptive.cost.int.mid,perATT.PHC.evaluated.cost.int.mid,perATT.PHC.treated.cost.int.mid,costperATT.soc.lo,costperATT.int.lo,DcostperATT.lo,Ddeaths.lo,DLYL.lo,DLYL0.lo,Dcost.lo,attPC.lo,DcostperLYS0.lo,DcostperLYS.lo,Dcostperdeaths.lo,DcostperDATT.lo,DcostperDLYS0.lo,DcostperDLYS.lo,DcostperDdeaths.lo,perATT.DH.presumptive.cost.soc.lo,perATT.DH.evaluated.cost.soc.lo,perATT.DH.treated.cost.soc.lo,perATT.PHC.presumptive.cost.soc.lo,perATT.PHC.evaluated.cost.soc.lo,perATT.PHC.treated.cost.soc.lo,perATT.DH.presumptive.cost.int.lo,perATT.DH.evaluated.cost.int.lo,perATT.DH.treated.cost.int.lo,perATT.PHC.presumptive.cost.int.lo,perATT.PHC.evaluated.cost.int.lo,perATT.PHC.treated.cost.int.lo,costperATT.soc.hi,costperATT.int.hi,DcostperATT.hi,Ddeaths.hi,DLYL.hi,DLYL0.hi,Dcost.hi,attPC.hi,DcostperLYS0.hi,DcostperLYS.hi,Dcostperdeaths.hi,DcostperDATT.hi,DcostperDLYS0.hi,DcostperDLYS.hi,DcostperDdeaths.hi,perATT.DH.presumptive.cost.soc.hi,perATT.DH.evaluated.cost.soc.hi,perATT.DH.treated.cost.soc.hi,perATT.PHC.presumptive.cost.soc.hi,perATT.PHC.evaluated.cost.soc.hi,perATT.PHC.treated.cost.soc.hi,perATT.DH.presumptive.cost.int.hi,perATT.DH.evaluated.cost.int.hi,perATT.DH.treated.cost.int.hi,perATT.PHC.presumptive.cost.int.hi,perATT.PHC.evaluated.cost.int.hi,perATT.PHC.treated.cost.int.hi,ICER,iso3
217.910964971477,221.799110017106,3.88814504562906,-0.0743145071726276,-1.87951451558554,-4.37250427440196,61.7231300665961,173.936385311005,-14.6322619451719,-34.0842575883917,-861.848879894656,232.036053041182,14.7317815219966,34.6577129392829,873.512616684142,0,14.1881810735116,103.650640188826,0,9.32661472232742,82.914442361037,0,4.45753704492193,38.305419128262,0,13.3177439979277,162.12264785945,182.091428575875,185.89295052368,-27.623397175816,-0.127697442838071,-3.22882726398762,-7.52271289801959,24.2679989572814,121.839683544697,-35.8399472926018,-83.7035973734166,-2115.57689971116,170.633571123038,10.1711132923222,23.6704316188877,598.751788113986,0,6.50788298609833,68.9133292709476,0,3.65000812193249,54.002309789898,0,1.16526237395409,12.1973310412692,0,10.2270331414806,114.849031362247,256.766566173509,261.031295090642,27.6529790995926,-0.0242677721375988,-0.61390095333097,-1.42631222826923,104.552135669943,241.09253514615,-3.30451017643765,-7.69703465141648,-194.627992972541,305.39937047152,20.5082795323268,47.6791472874697,1206.00931874721,0,26.2702818060563,146.079936654264,0,18.6561037313138,119.729864644661,0,10.1728469065942,79.7653424249243,0,17.0318138989772,211.596291025764,32.8399326287549,NGA
